Data,Dim,Max_ACF,Max_Lag
H4K5ac,2,0.8836342038771141,-4.86
H4K16ac,1,-0.6470137844521422,-1.6199999999999999
H4K16ac,2,0.6854139156132255,0
H3K4me3,1,0.794696608055159,9.12
H3K4me3,2,0.6457531828870601,12.66
H3K9ac,1,0.9547845046292427,-4.08
H3K9ac,2,0.8885533246619299,-3.66
H3K14ac,1,0.9307036325040491,-5.46
H3K14ac,2,0.4839349829742188,46.08
H3K18ac,1,0.9782130053811776,-2.88
H3K18ac,2,0.9595958960740245,-2.58
H3K36me3,1,-0.6105632543197824,-27.84
H3K36me3,2,0.4943072647201844,60
H3K56ac,1,0.783546383530644,39.84
H3K56ac,2,-0.8227943708542985,-29.099999999999998
H4K5ac,1,0.8712555616172655,-4.260000000000001
H4K5ac,2,0.9203193709722702,-4.08
H4K16ac,1,-0.5307804172648588,-2.58
H4K16ac,2,0.6975438057634281,0
H3K4me3,1,0.7457453058180631,9.24
H3K4me3,2,0.6723780608644302,17.52
H3K9ac,1,0.96995669954245,-3.36
H3K9ac,2,0.8957108436477477,-4.2
H3K14ac,1,0.9386300049571404,-4.5
H3K14ac,2,0.4419946037781642,48.18
H3K18ac,1,0.9741633057812894,-2.6399999999999997
H3K18ac,2,0.9650414442558779,-3.54
H3K36me3,1,-0.5243155633553672,-60
H3K36me3,2,-0.4932263258429203,-37.74
H3K56ac,1,0.7487331718266995,41.46
H3K56ac,2,-0.7630542279343498,-30
H4K5ac,1,0.9067135100917697,-4.38
H4K5ac,2,0.918158389416317,-2.82
H4K16ac,1,-0.6018732111559064,-1.2
H4K16ac,2,0.7040126127419477,0
H3K4me3,1,0.7615562332291074,11.28
H3K4me3,2,0.6512433105814854,16.92
H3K9ac,1,0.9554515204150948,-3.9000000000000004
H3K9ac,2,0.8350033261160699,-2.88
H3K14ac,1,0.9401270479435432,-3.84
H3K14ac,2,0.4902855790051858,40.32
H3K18ac,1,0.9600790445489633,-4.0200000000000005
H3K18ac,2,0.9609517395850276,-3.42
H3K36me3,1,-0.5808375254064931,-28.62
H3K36me3,2,-0.5416333188072548,-34.56
H3K56ac,1,0.72074805967745,41.64
H3K56ac,2,-0.8085580567143409,-29.22
H4K5ac,1,0.8956234771008249,-4.38
H4K5ac,2,0.9042812702800217,-3.3
H4K16ac,1,-0.6059938397653176,-2.52
H4K16ac,2,0.7522476229331956,-1.02
H3K4me3,1,0.792411482123193,7.62
H3K4me3,2,0.6745096156392233,16.560000000000002
H3K9ac,1,0.9519454175118611,-4.260000000000001
H3K9ac,2,0.9335693366789996,-2.58
H3K14ac,1,0.9362228631079039,-4.86
H3K14ac,2,0.4717858724091971,44.04
H3K18ac,1,0.9512576400352352,-3.3
H3K18ac,2,0.9493804272791985,-3.2399999999999998
H3K36me3,1,-0.6142213835836904,-28.32
H3K36me3,2,-0.5494975899523564,-36.06
H3K56ac,1,0.75175394630357,38.58
H3K56ac,2,0.7660097063457205,49.86000000000001
H4K5ac,1,0.8849711149333287,-4.08
H4K5ac,2,0.9248030759318877,-2.88
H4K16ac,1,-0.5598545364372317,-2.34
H4K16ac,2,0.7444102109741672,0
H3K4me3,1,0.7876807534372356,10.98
H3K4me3,2,0.6863989514438268,18.24
H3K9ac,1,0.9609254647334055,-3.7199999999999998
H3K9ac,2,0.8708245698076251,-4.32
H3K14ac,1,0.9316847224126942,-5.76
H3K14ac,2,0.5130618639371536,43.92
H3K18ac,1,0.9745647040826588,-3.5999999999999996
H3K18ac,2,0.9614149997875477,-4.260000000000001
H3K36me3,1,-0.570840207201912,-28.200000000000003
H3K36me3,2,0.4606255697024159,60
H3K56ac,1,0.7332104615985401,42.54
H3K56ac,2,0.7834649777123891,49.86000000000001
H4K5ac,1,0.885521437184182,-4.4399999999999995
H4K5ac,2,0.9068631031637819,-4.74
H4K16ac,1,-0.5903854217877393,-2.88
H4K16ac,2,0.7926594487807461,0
H3K4me3,1,0.7868913626479195,8.16
H3K4me3,2,0.6342055870242541,12.120000000000001
H3K9ac,1,0.970859999624498,-3.1799999999999997
H3K9ac,2,0.9257310119742395,-1.8599999999999999
H3K14ac,1,0.9145865453338475,-4.98
H3K14ac,2,0.4386651910957692,48.78
H3K18ac,1,0.9654234892461695,-3.48
H3K18ac,2,0.937886552098907,-5.3999999999999995
H3K36me3,1,-0.5608127708296003,-28.740000000000002
H3K36me3,2,0.49390522337817533,60
H3K56ac,1,0.7336718694294376,40.620000000000005
H3K56ac,2,0.7620127614621093,50.22
H4K5ac,1,0.8503573119246625,-4.4399999999999995
H4K5ac,2,0.9362676103296681,-3.42
H4K16ac,1,-0.6497818307011787,-1.08
H4K16ac,2,0.7660854866014123,-0.72
H3K4me3,1,0.8029383899214017,7.32
H3K4me3,2,0.6707952776779843,9.36
H3K9ac,1,0.9651614524967025,-2.82
H3K9ac,2,0.8771380416940852,-4.5
H3K14ac,1,0.9236244432260402,-4.56
H3K14ac,2,0.5019289852047863,44.1
H3K18ac,1,0.9781739093602392,-2.76
H3K18ac,2,0.954057172189061,-4.260000000000001
H3K36me3,1,-0.5688215235082797,-28.919999999999998
H3K36me3,2,-0.4818888478331443,-38.82
H3K56ac,1,0.7473529543350672,40.440000000000005
H3K56ac,2,-0.7783588784356734,-33.06
H4K5ac,1,0.8847709398930266,-3.9000000000000004
H4K5ac,2,0.917429825810348,-3.5999999999999996
H4K16ac,1,-0.5629397976124708,-1.2
H4K16ac,2,0.7779611326387604,0
H3K4me3,1,0.8108193801364522,6.24
H3K4me3,2,-0.629278521306803,-60
H3K9ac,1,0.9558275732191209,-3.06
H3K9ac,2,0.8767774545498913,-4.140000000000001
H3K14ac,1,0.9230212668792466,-4.56
H3K14ac,2,0.4445327205389349,48.900000000000006
H3K18ac,1,0.9607516787280951,-3.42
H3K18ac,2,0.9602500434881902,-4.0200000000000005
H3K36me3,1,0.5345317666567744,14.459999999999999
H3K36me3,2,-0.42955895594471427,-37.2
H3K56ac,1,0.7486518168202566,41.580000000000005
H3K56ac,2,-0.7528938753960698,-30.48
H4K5ac,1,0.8693342698210726,-3.96
H4K5ac,2,0.9246990426342575,-4.4399999999999995
H4K16ac,1,-0.5828771259627441,-0.8999999999999999
H4K16ac,2,0.749506936096313,0
H3K4me3,1,0.777779898158838,8.16
H3K4me3,2,0.6547657777326253,17.7
H3K9ac,1,0.9588237543044948,-4.08
H3K9ac,2,0.8935295762116205,-3.36
H3K14ac,1,0.9175690497473784,-4.56
H3K14ac,2,0.4253134348484588,47.400000000000006
H3K18ac,1,0.9710977761038838,-3.48
H3K18ac,2,0.9546547649884625,-3.7800000000000002
H3K36me3,1,-0.5941300284892305,-27.66
H3K36me3,2,0.45103866694035644,60
H3K56ac,1,0.6991601012122663,42.54
H3K56ac,2,-0.8058087299829557,-26.04
H4K5ac,1,0.8893028762307958,-4.98
H4K5ac,2,0.9166641149491651,-2.94
H4K16ac,1,-0.5948755736380019,-1.38
H4K16ac,2,0.6865077400784805,0
H3K4me3,1,0.7668442781790866,9.84
H3K4me3,2,-0.6037123187532815,-60
H3K9ac,1,0.9653226471454329,-3.9000000000000004
H3K9ac,2,0.8953289292690528,-3.54
H3K14ac,1,0.9283183541391102,-5.34
H3K14ac,2,0.45554689855634634,43.32
H3K18ac,1,0.9762723467312928,-2.94
H3K18ac,2,0.953512856350286,-3.5999999999999996
H3K36me3,1,-0.5456221796466314,-60
H3K36me3,2,0.48177174366207104,60
H3K56ac,1,0.701702392003508,40.74
H3K56ac,2,0.7585934884969731,51.36
H4K5ac,1,0.8804505540430297,-4.260000000000001
H4K5ac,2,0.8981579754633138,-5.64
H4K16ac,1,-0.5929061412273535,-3.06
H4K16ac,2,0.7083102001054564,0
H3K4me3,1,0.7890803376844893,10.500000000000002
H3K4me3,2,0.6778765140859307,19.26
H3K9ac,1,0.9476733940943469,-3.48
H3K9ac,2,0.9053149030957583,-4.32
H3K14ac,1,0.9432311186566015,-3.66
H3K14ac,2,0.4717937959341819,44.82
H3K18ac,1,0.9539297446125216,-4.140000000000001
H3K18ac,2,0.9632909974430893,-1.14
H3K36me3,1,-0.6043028261250964,-28.680000000000003
H3K36me3,2,-0.4781315832108234,-40.68
H3K56ac,1,0.7268048911933856,42.96
H3K56ac,2,-0.7860645936989274,-31.560000000000002
H4K5ac,1,0.8863875387272011,-4.08
H4K5ac,2,0.898306110463802,-4.98
H4K16ac,1,-0.609636639781514,-1.98
H4K16ac,2,0.7447595538040696,0
H3K4me3,1,0.730352543504148,9.48
H3K4me3,2,0.6566880760029372,21.84
H3K9ac,1,0.9450566527621841,-2.88
H3K9ac,2,0.8983455423423415,-4.92
H3K14ac,1,0.93665915126573,-4.86
H3K14ac,2,0.4435153626920738,47.7
H3K18ac,1,0.961279155908778,-3.3
H3K18ac,2,0.9657261657774814,-2.58
H3K36me3,1,-0.6999099732626806,-29.46
H3K36me3,2,-0.42173650307673516,-37.38
H3K56ac,1,0.7638837021559344,39.84
H3K56ac,2,-0.7729843330122528,-28.799999999999997
H4K5ac,1,0.8812825647912336,-3.42
H4K5ac,2,0.9086371022994932,-4.2
H4K16ac,1,-0.5986964571930368,-2.6999999999999997
H4K16ac,2,0.7532908913967824,0
H3K4me3,1,0.756701122415625,11.28
H3K4me3,2,-0.6779310308355017,-60
H3K9ac,1,0.9386946429571178,-3.42
H3K9ac,2,0.9067552762708756,-3.84
H3K14ac,1,0.9354364889293336,-3.66
H3K14ac,2,0.4422771285894647,44.94
H3K18ac,1,0.9677314856107895,-3.06
H3K18ac,2,0.9562195168788316,-3
H3K36me3,1,-0.5261084112715531,-60
H3K36me3,2,0.449774327611077,60
H3K56ac,1,0.6975249967871081,43.08
H3K56ac,2,-0.7842100008041228,-28.44
H4K5ac,1,0.8550549746429893,-4.2
H4K5ac,2,0.9224649631484038,-4.08
H4K16ac,1,-0.5460034149652518,-2.4
H4K16ac,2,0.7088228547058875,0
H3K4me3,1,0.8195932755138409,11.04
H3K4me3,2,0.6655235933878276,15.48
H3K9ac,1,0.960058331382717,-2.82
H3K9ac,2,0.8503134021868193,-5.46
H3K14ac,1,0.9228985278204751,-4.140000000000001
H3K14ac,2,0.46089611168148814,43.199999999999996
H3K18ac,1,0.9720235152924122,-2.82
H3K18ac,2,0.9560789039261585,-3.42
H3K36me3,1,0.5265803393664645,15.600000000000001
H3K36me3,2,0.45311321079687933,60
H3K56ac,1,0.7456432414126838,43.379999999999995
H3K56ac,2,-0.7792700632767788,-27.18
H4K5ac,1,0.9106997139727775,-3.1799999999999997
H4K5ac,2,0.9067426356791091,-3.5999999999999996
H4K16ac,1,-0.5916333509632138,-0.8999999999999999
H4K16ac,2,0.7046806189449714,0
H3K4me3,1,0.7533278849853197,7.68
H3K4me3,2,0.6674091078922573,15.120000000000001
H3K9ac,1,0.9532142447244284,-3.48
H3K9ac,2,0.8948744914147867,-3.54
H3K14ac,1,0.934847656582142,-4.74
H3K14ac,2,0.463880643326385,44.64
H3K18ac,1,0.9718539107856381,-3.9000000000000004
H3K18ac,2,0.9707659407413441,-2.58
H3K36me3,1,-0.6058009188950525,-28.500000000000004
H3K36me3,2,-0.5206392672820783,-36.06
H3K56ac,1,0.7631729760750607,41.580000000000005
H3K56ac,2,0.7710398113612991,51.6
H4K5ac,1,0.9072678307075166,-3.96
H4K5ac,2,0.9152292786762392,-3.66
H4K16ac,1,-0.5791486865593696,-3
H4K16ac,2,0.7551528223034107,0
H3K4me3,1,0.7947749926027139,9.36
H3K4me3,2,0.6659883444402572,12.959999999999999
H3K9ac,1,0.9498822494852073,-3.5999999999999996
H3K9ac,2,0.8671490789974335,-3.84
H3K14ac,1,0.9122402431451726,-5.94
H3K14ac,2,0.46776912641785695,44.64
H3K18ac,1,0.9663002947755311,-3.06
H3K18ac,2,0.9645956707606849,-2.4
H3K36me3,1,-0.5782750562625787,-28.680000000000003
H3K36me3,2,-0.5072150145890344,-36.839999999999996
H3K56ac,1,0.7502569570172744,42.72
H3K56ac,2,-0.8033265169583088,-29.64
H4K5ac,1,0.8727598540255418,-4.08
H4K5ac,2,0.9117370466749437,-4.38
H4K16ac,1,-0.5285489462449106,-3.1799999999999997
H4K16ac,2,0.7524263039454714,0
H3K4me3,1,0.7834235948345807,10.86
H3K4me3,2,-0.6482133643807645,-60
H3K9ac,1,0.9561959374972389,-3.3
H3K9ac,2,0.8949591781159545,-4.86
H3K14ac,1,0.9307509360599475,-3.9000000000000004
H3K14ac,2,0.45141217933201555,43.32
H3K18ac,1,0.9783730965621632,-3.1799999999999997
H3K18ac,2,0.9760393340909692,-3.54
H3K36me3,1,-0.659418390801471,-28.14
H3K36me3,2,0.4048973749346157,60
H3K56ac,1,0.7661828965353561,41.34
H3K56ac,2,0.7776109008950732,48.660000000000004
H4K5ac,1,0.8796821414816641,-4.86
H4K5ac,2,0.9252962165937467,-3.7800000000000002
H4K16ac,1,-0.5889884674850161,-2.6399999999999997
H4K16ac,2,0.7429191408021412,-3.42
H3K4me3,1,0.7879501446985672,11.64
H3K4me3,2,0.6324347936060108,16.26
H3K9ac,1,0.9407580422830403,-3.54
H3K9ac,2,0.8853838731967254,-3.1799999999999997
H3K14ac,1,0.9184140659800545,-4.68
H3K14ac,2,0.41918643262540306,45.18
H3K18ac,1,0.9775675560327926,-3.12
H3K18ac,2,0.9486775876358633,-2.46
H3K36me3,1,0.5194223139257639,15.36
H3K36me3,2,-0.5008448918966275,-39.24
H3K56ac,1,0.7028102120673331,48.120000000000005
H3K56ac,2,-0.7790840772824087,-28.86
H4K5ac,1,0.90003012574214,-4.68
H4K5ac,2,0.9273392652896526,-3.54
H4K16ac,1,-0.570517593750842,-0.8999999999999999
H4K16ac,2,0.7620220006435064,0
H3K4me3,1,0.8222417816066545,10.74
H3K4me3,2,0.6868643235354811,19.14
H3K9ac,1,0.951764873352597,-3.84
H3K9ac,2,0.8864650087208398,-3.5999999999999996
H3K14ac,1,0.9110364945740936,-5.34
H3K14ac,2,0.48319064342766715,45.06
H3K18ac,1,0.9672704529045905,-3.2399999999999998
H3K18ac,2,0.9510489367772815,-5.1000000000000005
H3K36me3,1,-0.6628948020932977,-29.099999999999998
H3K36me3,2,0.370646726811886,60
H3K56ac,1,0.7319873456344175,41.220000000000006
H3K56ac,2,0.7698820269325645,48.24
H4K5ac,1,0.8822013207135379,-4.32
H4K5ac,2,0.9187592318141397,-4.0200000000000005
H4K16ac,1,-0.5951344455684605,-3.2399999999999998
H4K16ac,2,0.7681545565170238,0
H3K4me3,1,0.7572285515826408,13.620000000000001
H3K4me3,2,0.6560414439659957,15.84
H3K9ac,1,0.9621375241355626,-3.36
H3K9ac,2,0.8801459812734267,-2.82
H3K14ac,1,0.9331148037176233,-4.38
H3K14ac,2,0.522726821775332,44.76
H3K18ac,1,0.9583127437423634,-2.4
H3K18ac,2,0.9389963466105489,-3.2399999999999998
H3K36me3,1,-0.6240358928977342,-29.16
H3K36me3,2,-0.512643118492424,-36.12
H3K56ac,1,0.7453783796804764,41.82000000000001
H3K56ac,2,-0.8139462711536481,-29.759999999999998
H4K5ac,1,0.8590606718955115,-4.0200000000000005
H4K5ac,2,0.9127577661041987,-3.7199999999999998
H4K16ac,1,-0.5926864026519959,-2.52
H4K16ac,2,0.7572313387863309,0
H3K4me3,1,0.78285384446997075,11.04
H3K4me3,2,0.7056080025877195,11.82
H3K9ac,1,0.9339806800544934,-3.5999999999999996
H3K9ac,2,0.8934393804807172,-2.94
H3K14ac,1,0.9210561284256129,-4.8
H3K14ac,2,0.4824439331426721,44.339999999999996
H3K18ac,1,0.9648504848686271,-3.2399999999999998
H3K18ac,2,0.964481335254094,-3.5999999999999996
H3K36me3,1,-0.5894343682148168,-29.099999999999998
H3K36me3,2,-0.5663079936329714,-36.24
H3K56ac,1,0.7558336024928686,40.5
H3K56ac,2,-0.7897603881201266,-28.560000000000002
H4K5ac,1,0.8843437914364478,-3.84
H4K5ac,2,0.9230622965030432,-5.34
H4K16ac,1,-0.5712712726057165,-0.96
H4K16ac,2,0.7072810275500582,-0.48
H3K4me3,1,0.7934658075301799,7.38
H3K4me3,2,-0.5959775236595259,-60
H3K9ac,1,0.9500710606991025,-3.96
H3K9ac,2,0.9045726067383245,-2.94
H3K14ac,1,0.9297204334415391,-5.220000000000001
H3K14ac,2,0.4106485735569496,47.28
H3K18ac,1,0.9590310874095762,-3.7199999999999998
H3K18ac,2,0.9613454093797978,-3.36
H3K36me3,1,-0.5235901105833622,-60
H3K36me3,2,-0.4539531534315599,-38.52
H3K56ac,1,0.737025014729514,44.1
H3K56ac,2,0.751097635973106,50.82
H4K5ac,1,0.9073762290978152,-4.2
H4K5ac,2,0.9042016473057675,-2.46
H4K16ac,1,-0.5348549134366272,-2.76
H4K16ac,2,0.7319939373432722,0
H3K4me3,1,0.8178474332199943,8.82
H3K4me3,2,-0.6247752829592661,-60
H3K9ac,1,0.9528493628176501,-4.08
H3K9ac,2,0.8904377297988593,-3.54
H3K14ac,1,0.9387211993678698,-4.98
H3K14ac,2,0.4699988170515588,47.7
H3K18ac,1,0.9588494071407796,-3.5999999999999996
H3K18ac,2,0.9637995934832744,-2.88
H3K36me3,1,-0.6260963183699664,-29.099999999999998
H3K36me3,2,0.47178008762958534,60
H3K56ac,1,0.726761725334136,37.68
H3K56ac,2,-0.8095985825996805,-34.32000000000001
H4K5ac,1,0.8869255616275966,-3.7199999999999998
H4K5ac,2,0.9388935655173245,-2.6399999999999997
H4K16ac,1,-0.5549784992879333,-2.16
H4K16ac,2,0.6774612893138184,0
H3K4me3,1,0.7621789932086411,16.080000000000002
H3K4me3,2,0.6598136626626006,17.459999999999997
H3K9ac,1,0.9513799329157699,-3.54
H3K9ac,2,0.8528490221469658,-4.140000000000001
H3K14ac,1,0.9359087645622055,-4.92
H3K14ac,2,0.43625934302760283,46.38
H3K18ac,1,0.9721793830641127,-3.2399999999999998
H3K18ac,2,0.9524847598387991,-3.66
H3K36me3,1,-0.505654045191658,-28.44
H3K36me3,2,-0.4958363851002547,-37.92
H3K56ac,1,0.7447786046910971,38.52
H3K56ac,2,-0.8310141930701778,-30.54
H4K5ac,1,0.8897629442171091,-4.98
H4K5ac,2,0.898591892299455,-2.6399999999999997
H4K16ac,1,-0.5993391651653188,-2.6399999999999997
H4K16ac,2,0.7200016199039653,0
H3K4me3,1,0.8091321551747175,6.96
H3K4me3,2,0.7214174112590611,13.860000000000001
H3K9ac,1,0.9556130552448645,-3.3
H3K9ac,2,0.8822502337442406,-4.56
H3K14ac,1,0.9170295062382291,-5.82
H3K14ac,2,0.5052453005106086,46.86
H3K18ac,1,0.9616703228959635,-3.1799999999999997
H3K18ac,2,0.9653121627588459,-3.3
H3K36me3,1,-0.5650158515848396,-28.560000000000002
H3K36me3,2,-0.5550676999969317,-35.58
H3K56ac,1,0.7000201858285472,43.44
H3K56ac,2,0.7629059088454656,50.16
H4K5ac,1,0.8488236898139768,-4.0200000000000005
H4K5ac,2,0.9375674807124629,-3.42
H4K16ac,1,-0.5399748397822651,-2.58
H4K16ac,2,0.7259117401191609,0
H3K4me3,1,0.7666135390768093,12.719999999999999
H3K4me3,2,0.659932497090739,14.82
H3K9ac,1,0.955867319492345,-3.7199999999999998
H3K9ac,2,0.9010977237622311,-4.08
H3K14ac,1,0.9477006596339097,-5.64
H3K14ac,2,0.4276873277351378,46.620000000000005
H3K18ac,1,0.9665942209440902,-3.36
H3K18ac,2,0.9533215972254936,-3.5999999999999996
H3K36me3,1,-0.5382471801348284,-27.540000000000003
H3K36me3,2,0.5313974149599832,60
H3K56ac,1,0.7573173151308269,43.019999999999996
H3K56ac,2,0.759417773311458,52.26
H4K5ac,1,0.8982785424226407,-3.66
H4K5ac,2,0.895449611202044,-2.88
H4K16ac,1,-0.5672040864844662,-1.8599999999999999
H4K16ac,2,0.6584142867151731,-5.58
H3K4me3,1,0.7800960190358289,10.440000000000001
H3K4me3,2,-0.647396793511774,-60
H3K9ac,1,0.9482924969435679,-3.3
H3K9ac,2,0.888867280995374,-2.4
H3K14ac,1,0.9431783740530464,-4.68
H3K14ac,2,0.4600462700193673,47.580000000000005
H3K18ac,1,0.955629831992512,-2.2199999999999998
H3K18ac,2,0.9616700119747624,-4.2
H3K36me3,1,-0.5630917937525562,-28.200000000000003
H3K36me3,2,-0.4780321590142015,-35.46
H3K56ac,1,0.7390879874950828,42.72
H3K56ac,2,-0.7727463269629052,-32.160000000000004
H4K5ac,1,0.889613524268538,-3.7800000000000002
H4K5ac,2,0.9215042554694801,-3.3
H4K16ac,1,-0.5799057816302816,-2.6999999999999997
H4K16ac,2,0.7825612326329692,0
H3K4me3,1,0.7879849941188716,10.32
H3K4me3,2,-0.6561622569309526,-60
H3K9ac,1,0.9571598476930823,-3.96
H3K9ac,2,0.8608381152539358,-3.7199999999999998
H3K14ac,1,0.9329578173909867,-5.1000000000000005
H3K14ac,2,0.47554899954521124,45.3
H3K18ac,1,0.9634563783055476,-3.42
H3K18ac,2,0.9667101941663968,-1.56
H3K36me3,1,-0.5903561724529591,-29.22
H3K36me3,2,-0.5307828517553886,-37.68
H3K56ac,1,0.7458765467568398,45.480000000000004
H3K56ac,2,-0.76539647393224,-30.06
H4K5ac,1,0.9092399960969726,-4.08
H4K5ac,2,0.9172302362545088,-2.6399999999999997
H4K16ac,1,-0.5983750518695369,-2.58
H4K16ac,2,0.7351031187687237,0
H3K4me3,1,0.7434223033087544,8.16
H3K4me3,2,0.6418227587194826,18.72
H3K9ac,1,0.9747117753799929,-3.7800000000000002
H3K9ac,2,0.8712581399308773,-4.5
H3K14ac,1,0.9324974081538733,-4.56
H3K14ac,2,0.3803324443241165,60
H3K18ac,1,0.9759740386326253,-3.96
H3K18ac,2,0.9598763026063831,-3.9000000000000004
H3K36me3,1,-0.5558533895335329,-29.82
H3K36me3,2,0.46686745901288484,60
H3K56ac,1,0.7567358737026736,41.52
H3K56ac,2,-0.784378825346055,-31.14
H4K5ac,1,0.8555707995142124,-3.48
H4K5ac,2,0.9325306784493923,-2.82
H4K16ac,1,-0.5972699621485512,-1.6199999999999999
H4K16ac,2,0.7403256685653257,0
H3K4me3,1,0.8073848117441127,7.92
H3K4me3,2,-0.6367559255394137,-60
H3K9ac,1,0.9546095251619675,-2.82
H3K9ac,2,0.9164269483199371,-3.48
H3K14ac,1,0.9404162212590045,-5.220000000000001
H3K14ac,2,0.48166749057280134,42.239999999999995
H3K18ac,1,0.9617510373216377,-3.3
H3K18ac,2,0.9536480040153965,-3.42
H3K36me3,1,-0.565842916037722,-26.94
H3K36me3,2,-0.5168806219475974,-38.7
H3K56ac,1,0.7271167268524302,39.6
H3K56ac,2,-0.7845864833259343,-34.739999999999995
H4K5ac,1,0.810900987699379,-4.4399999999999995
H4K5ac,2,0.9010667730877046,-5.34
H4K16ac,1,-0.6058822741749326,-1.98
H4K16ac,2,0.7641557535217861,0
H3K4me3,1,0.8204300696309687,11.88
H3K4me3,2,-0.6339500267730052,-60
H3K9ac,1,0.9620381067095369,-3.2399999999999998
H3K9ac,2,0.9085755852184859,-3.54
H3K14ac,1,0.9257100277017071,-4.62
H3K14ac,2,0.49348076200470714,44.04
H3K18ac,1,0.9683924427645506,-3.54
H3K18ac,2,0.9542339262138719,-3.7800000000000002
H3K36me3,1,-0.7127839043338595,-28.500000000000004
H3K36me3,2,0.48990353108720186,60
H3K56ac,1,0.749168296628328,41.580000000000005
H3K56ac,2,0.7934154309827184,50.58
H4K5ac,1,0.8703931675198253,-4.56
H4K5ac,2,0.9280373646669993,-3.36
H4K16ac,1,-0.6246859371839645,-1.74
H4K16ac,2,0.7779741174744746,0
H3K4me3,1,0.7990557206211897,8.82
H3K4me3,2,0.6871294722442628,14.879999999999999
H3K9ac,1,0.9531998948571198,-3.54
H3K9ac,2,0.8602658458876955,-3.06
H3K14ac,1,0.9237725465872987,-5.279999999999999
H3K14ac,2,0.43480215685656515,43.86
H3K18ac,1,0.9734087617516579,-3.7199999999999998
H3K18ac,2,0.9636098201971239,-2.2199999999999998
H3K36me3,1,-0.5547541006474449,-28.32
H3K36me3,2,-0.5299747474419686,-37.5
H3K56ac,1,0.7233440726085982,42.06
H3K56ac,2,0.777735165210524,50.339999999999996
H4K5ac,1,0.8974558946038702,-5.04
H4K5ac,2,0.9303296811163678,-3.5999999999999996
H4K16ac,1,-0.6038706945728974,-0.84
H4K16ac,2,0.7917004080391699,0
H3K4me3,1,0.7719473391281306,7.98
H3K4me3,2,0.6389491917974074,14.459999999999999
H3K9ac,1,0.955229413868998,-3.42
H3K9ac,2,0.9189587620924752,-2.4
H3K14ac,1,0.9348908236484825,-4.8
H3K14ac,2,0.41642160967974806,48.78
H3K18ac,1,0.9700198922252959,-3.7800000000000002
H3K18ac,2,0.944584885619821,-3.36
H3K36me3,1,-0.6114210654259401,-29.16
H3K36me3,2,0.47184627323078754,60
H3K56ac,1,0.7616647296455681,41.760000000000005
H3K56ac,2,-0.7817819392699001,-34.2
H4K5ac,1,0.8984419926161031,-4.08
H4K5ac,2,0.9171260729254184,-4.5
H4K16ac,1,-0.6184606007682792,-1.6199999999999999
H4K16ac,2,0.7210207156893349,0
H3K4me3,1,0.740164783463834,10.92
H3K4me3,2,0.644016064678409,16.560000000000002
H3K9ac,1,0.9227149711603043,-3.84
H3K9ac,2,0.8731972106376179,-4.2
H3K14ac,1,0.9216497731104054,-4.62
H3K14ac,2,0.48116833891504013,45.24
H3K18ac,1,0.9613935673516935,-4.0200000000000005
H3K18ac,2,0.9487199679126962,-4.56
H3K36me3,1,-0.5242948555943765,-60
H3K36me3,2,0.5358500498040517,60
H3K56ac,1,0.7855361536544806,40.5
H3K56ac,2,-0.8009120783770365,-29.04
H4K5ac,1,0.8940821837876014,-3.96
H4K5ac,2,0.9177181199786492,-2.6999999999999997
H4K16ac,1,-0.5785872740023935,-1.92
H4K16ac,2,0.7810077920391076,0
H3K4me3,1,0.7403604054341034,8.22
H3K4me3,2,0.6698505140523577,12.78
H3K9ac,1,0.9416492733529622,-4.08
H3K9ac,2,0.9040495597718506,-3.48
H3K14ac,1,0.9360367314064146,-5.52
H3K14ac,2,0.484318465483563,44.1
H3K18ac,1,0.9733812550617083,-3.12
H3K18ac,2,0.9544552142539832,-3.96
H3K36me3,1,-0.5505280555890787,-29.28
H3K36me3,2,0.4590701258094384,60
H3K56ac,1,0.7410318402928852,40.92
H3K56ac,2,-0.8085940608116037,-27.48
H4K5ac,1,0.8784235954710268,-3.66
H4K5ac,2,0.912791005262634,-5.04
H4K16ac,1,-0.5552472087618264,-1.02
H4K16ac,2,0.7925553060296999,0
H3K4me3,1,0.7992358108733703,11.04
H3K4me3,2,0.6648948199593963,19.14
H3K9ac,1,0.9392402677702042,-2.82
H3K9ac,2,0.8708497563988116,-2.46
H3K14ac,1,0.9371911492141324,-5.52
H3K14ac,2,0.4457119288168405,44.94
H3K18ac,1,0.9568091301815815,-2.94
H3K18ac,2,0.9672841841565414,-3.2399999999999998
H3K36me3,1,-0.6269434305673102,-28.86
H3K36me3,2,-0.4869651004755863,-36.48
H3K56ac,1,0.7257805171781195,41.82000000000001
H3K56ac,2,-0.7835562395587287,-30.12
H4K5ac,1,0.8622920004381639,-4.2
H4K5ac,2,0.9171714612746728,-4.86
H4K16ac,1,-0.5850367565478246,-2.46
H4K16ac,2,0.7518171274342229,0
H3K4me3,1,0.7685811980122147,8.76
H3K4me3,2,0.6655722630579962,15
H3K9ac,1,0.9702550019868302,-3.06
H3K9ac,2,0.8712518920102159,-3.7800000000000002
H3K14ac,1,0.9245616298589359,-3.84
H3K14ac,2,-0.42270000251386086,-27.3
H3K18ac,1,0.9736396858796466,-3.2399999999999998
H3K18ac,2,0.9509130579895861,-2.6999999999999997
H3K36me3,1,0.5384588395872035,13.56
H3K36me3,2,0.4861992928678081,60
