ID,Symbol,GeneTitle,Loading,p value
YBL109W,NA,NA,0.00613541272202491,0.25887
YPR042C,PUF2,PUmilio-homology domain Family,0.00613098217067555,0.09647
YDR476C,NA,NA,0.00611980826116449,0.1556
YOL159C,CSS3,Condition Specific Secretion,0.00610117725523728,0.20148
YLR395C,COX8,Cytochrome c OXidase,0.00609562611155474,0.29642
YNL297C,MON2,MONensin sensitivity,0.00608525194961489,0.30953
YCL041C,NA,NA,0.00608485453571316,0.22547
YML049C,RSE1,RNA Splicing and ER-to-Golgi transport,0.00608444058102951,0.14491
YPR156C,TPO3,Transporter of POlyamines,0.00608007583359912,0.17838
YGR193C,PDX1,Pyruvate Dehydrogenase complex protein X,0.00607511483077596,0.1806
YLR120C,YPS1,YaPSin,0.00607419315880957,0.15951
YDR107C,TMN2,TransMembrane Nine,0.00606662163824396,0.17929
YJL103C,GSM1,Glucose Starvation Modulator,0.00606646154011674,0.25396
YDR225W,HTA1,Histone h Two A,0.00606322526770176,0.30557
YER034W,NA,NA,0.00606125100806842,0.33273
YOR082C,NA,NA,0.00606107335108456,0.178
YPL095C,EEB1,Ethyl Ester Biosynthesis,0.00605689408066595,0.11246
YLR072W,LAM6,Lipid transfer protein Anchored at Membrane contact site,0.00605682948398927,0.10780000000000001
YER093C-A,AIM11,Altered Inheritance rate of Mitochondria,0.0060452387458974,0.41694
YGR122C-A,NA,NA,0.00604004742939988,0.21134
YLL020C,NA,NA,0.00603584846497572,0.14261
YNR069C,BSC5,Bypass of Stop Codon,0.00602833142526973,0.19552
YGR092W,DBF2,DumbBell Former,0.00602307272665872,0.24562
YCL049C,NA,NA,0.00602000553272791,0.39674
YGR029W,ERV1,Essential for Respiration and Viability,0.00601973378489602,0.32737
YPL188W,POS5,PerOxide Sensitive,0.00600746930391432,0.3904
YGL002W,ERP6,Emp24p/Erv25p Related Protein,0.00600279598768239,0.13872
YKR012C,NA,NA,0.00600178041463016,0.17681
YMR232W,FUS2,cell FUSion,0.00600095722101793,0.17391
YKL147C,NA,NA,0.00599590743506753,0.20283
YEL067C,NA,NA,0.00599097711839815,0.12751
YMR057C,NA,NA,0.0059836738998237,0.22778
YHL020C,OPI1,OverProducer of Inositol,0.005979258113595,0.19728
YNL144C,NA,NA,0.00595918744056565,0.35768
YIL066W-A,NA,NA,0.00595603744493815,0.25379
YMR071C,TVP18,Tlg2-Vesicle Protein,0.00595112938134904,0.19052
YNL131W,TOM22,Translocase of the Outer Mitochondrial membrane,0.00594140139228438,0.38604
YIL072W,HOP1,HOmolog Pairing,0.00594054318922613,0.11013
YDL026W,NA,NA,0.0059361204695783,0.24909
YNL318C,HXT14,HeXose Transporter,0.00593276243312328,0.25139
YPR201W,ARR3,ARsenicals Resistance,0.00591454768551156,0.1542
YPL078C,ATP4,ATP synthase,0.00591250251503218,0.37582
YBL050W,SEC17,SECretory,0.0059104516669949,0.19276
YDR318W,MCM21,MiniChromosome Maintenance,0.00590289802232965,0.11542
YNL011C,NA,NA,0.00590030268063259,0.30631
YLR119W,SRN2,"Suppressor of Rna mutations, Number 2",0.0058997257458324,0.11902
YGL134W,PCL10,Pho85 CycLin,0.0058974013218607,0.09135
YKL066W,NA,NA,0.00589262212084093,0.31843
YKL126W,YPK1,Yeast Protein Kinase,0.00588732377352933,0.33868
YHL048W,COS8,COnserved Sequence,0.00587947139046054,0.22938
YLR081W,GAL2,GALactose metabolism,0.00587344359326254,0.15132
YHR051W,COX6,Cytochrome c OXidase,0.00585894326916062,0.34523
YHR035W,NEL1,Non-ERES Localized Sec23 homolog 1,0.00585295182561564,0.1249
YPR015C,NA,NA,0.00585228254393228,0.13271
YEL013W,VAC8,VACuole related,0.005842741785509,0.09382
YDR274C,NA,NA,0.00584179839065375,0.17146
YFR047C,BNA6,Biosynthesis of Nicotinic Acid,0.00583770733829085,0.13305
YDL007W,RPT2,"Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase",0.00582354576263524,0.23793
YMR267W,PPA2,PyroPhosphatAse,0.00582115059170663,0.39029
YMR278W,PRM15,Phospho Ribo Mutase,0.00581889159110655,0.1613
YER048C,CAJ1,NA,0.00581556923399414,0.30879
YGL093W,SPC105,Spindle Pole Component,0.00580892966625547,0.20799
YDR305C,HNT2,Histidine triad NucleoTide-binding,0.00580853367453029,0.12443
YCR014C,POL4,POLymerase,0.00580648315452718,0.13084
YLR112W,NA,NA,0.0058024834119759,0.3999
YOR181W,LAS17,NA,0.00579970099999216,0.15037
YMR298W,LIP1,Lag1p/Lac1p Interacting Protein,0.00579773299413312,0.21209
YNL271C,BNI1,Bud Neck Involved,0.00579684200673523,0.21326
YLR117C,CLF1,Crooked neck-Like Factor,0.00578825856184889,0.15931
YER046W,SPO73,SPOrulation,0.00578541084002734,0.18575
YJR161C,COS5,COnserved Sequence,0.00577554025596639,0.21639
YMR025W,CSI1,Cop9 Signalosome Interactor,0.0057748865461126,0.11981
YOR020C,HSP10,Heat Shock Protein,0.00577024074958545,0.41102
YKL016C,ATP7,ATP synthase,0.00577000762522093,0.38011
YGR029W,ERV1,Essential for Respiration and Viability,0.00576186760094014,0.27722
YBL003C,HTA2,Histone h Two A,0.00575325178614957,0.40929
YOL133W,HRT1,High level expression Reduces Ty3 transposition,0.00574164232398155,0.13945
YLR436C,ECM30,ExtraCellular Mutant,0.00573984228365497,0.21753
YDL230W,PTP1,Protein Tyrosine Phosphatase,0.00573203956713238,0.20448
YJL032W,NA,NA,0.00572380401834805,0.22092
YLR421C,RPN13,Regulatory Particle Non-ATPase,0.00572288692746423,0.20491
YHR132C,ECM14,ExtraCellular Mutant,0.00570585646867872,0.15689
YDR403W,DIT1,DITyrosine,0.00570567445856995,0.14735
YEL033W,MTC7,Maintenance of Telomere Capping,0.00570443652275896,0.19123
YKL044W,MMO1,Mini Mitochondria ORF,0.00569925859380905,0.27087
YLR101C,NA,NA,0.00569866908964148,0.21033
YDL076C,RXT3,NA,0.00569403972361395,0.11
YHR033W,NA,NA,0.00569222139276798,0.3523
YJR083C,ACF4,Assembly Complementing Factor,0.00568949937302142,0.09792
YEL007W,MIT1,Muc1 expressed Independent of TEC1,0.00568550224232992,0.25507
YKL220C,FRE2,Ferric REductase,0.00568385567420002,0.19085
YLR154C,RNH203,RNase H,0.00567521579796754,0.28557
YER116C,SLX8,Synthetic Lethal of unknown (X) function,0.00567511001017972,0.18452
YLR140W,NA,NA,0.00567273653558249,0.19577
YKR098C,UBP11,UBiquitin-specific Protease,0.00566434437332746,0.27486
YOR097C,NA,NA,0.00566172343522196,0.12797
YJL028W,NA,NA,0.00565355541643762,0.25139
YPL110C,GDE1,GlycerophosphoDiEsterase,0.00565144847900763,0.09669
YDR369C,XRS2,X-Ray Sensitive,0.00564359225018113,0.12058
YOR327C,SNC2,Suppressor of the Null allele of CAP,0.00564349680964179,0.17434
YPR083W,MDM36,Mitochondrial Distribution and Morphology,0.00563622417335469,0.14114
YGL181W,GTS1,Glycine Threonine Serine repeat protein,0.00563592374811944,0.15197
YKL062W,MSN4,Multicopy suppressor of SNF1 mutation,0.00563350933269805,0.16474
YOR137C,SIA1,Suppressor of eIF5A,0.00562906019639464,0.20009
YCL008C,STP22,STerile Pseudoreversion,0.00562093387076576,0.16717
YJR130C,STR2,Sulfur TRansfer,0.00561968842965704,0.19743
YER153C,PET122,PETite colonies,0.00561694479790382,0.13383
YDR286C,MGP12,Mitochondrial Glutaredoxin-like Protein of 12 kDa,0.00561417992859389,0.4046
YNL328C,MDJ2,Mitochondrial DnaJ homolog,0.00561337969156797,0.15142
YHL002W,HSE1,"Has Symptoms of class E mutants; resembles Hbp, Stam and East",0.00560933293740079,0.14841
YBR173C,UMP1,Ubiquitin-Mediated Proteolysis,0.00560435636777028,0.14382
YPR093C,ASR1,Alcohol Sensitive Ring/PHD finger,0.0055965847656827,0.33769
YBR037C,SCO1,Suppressor of Cytochrome Oxidase deficiency,0.00559653284303125,0.42085
YER020W,GPA2,G Protein Alpha subunit,0.00559025118334009,0.27539
YOR029W,NA,NA,0.00558673030883504,0.25081
YLR128W,DCN1,Defective in Cullin Neddylation,0.00558538881165483,0.13195
YER104W,RTT105,Regulator of Ty1 Transposition,0.00558357732783219,0.10121
YEL030W,ECM10,ExtraCellular Mutant,0.00558275653625089,0.19356
YNL026W,SAM50,Sorting and Assembly Machinery,0.00558049685229457,0.33378
YDR533C,HSP31,Heat-Shock Protein,0.0055781885134598,0.42618
YMR314W,PRE5,PRoteinase yscE,0.00555417813145667,0.18897
YBR270C,BIT2,Binding partner of Tor2p,0.00554933386112745,0.30474
YDL233W,MFG1,Morphogenetic regulator of Filamentous Growth,0.00554194909965451,0.09458
YPL162C,NA,NA,0.00553580146088081,0.32699
YLR288C,MEC3,Mitosis Entry Checkpoint,0.00553408483707026,0.31042
YLR049C,MLO50,Mitochondrially LOcalized protein of 50 kDa,0.00553160013296343,0.35115
YLR330W,CHS5,CHitin Synthase-related,0.00553047630477377,0.21485
YOL025W,LAG2,Longevity Assurance Gene,0.00552506839352525,0.2085
YIR019C,FLO11,FLOcculation,0.00552482075771465,0.23159
YHR185C,PFS1,Prospore Formation at Spindles,0.00552302641644945,0.21887
YBR255W,MTC4,Maintenance of Telomere Capping,0.0055225563798357,0.26144
YKL106W,AAT1,Aspartate AminoTransferase,0.00551904556725734,0.31775
YNL192W,CHS1,CHitin Synthase,0.0055157203513881,0.33312
YBR226C,NA,NA,0.00551287397049911,0.13751
YJR142W,NA,NA,0.00550801325965395,0.19805
YGL173C,XRN1,eXoRiboNuclease,0.00550723405411522,0.18057
YDR272W,GLO2,GLyOxalase,0.00550125678366685,0.11227
YGL004C,RPN14,Regulatory Particle Non-ATPase,0.0054995243218974,0.15783
YOR126C,IAH1,Isoamyl Acetate-Hydrolyzing esterase,0.00549398614316206,0.2561
YLL028W,TPO1,Transporter of POlyamines,0.00547962822603172,0.37584
YHL018W,MCO14,Mitochondrial Class One protein of 14 kDa,0.0054784418503553,0.21141
YFL038C,YPT1,Yeast Protein Two,0.00547664105922526,0.11694
YGR122C-A,NA,NA,0.00547202264879775,0.21118
YGR168C,PEX35,PEroXin,0.00547012654326808,0.10903
YDR511W,SDH7,Succinate DeHydrogenase,0.00544622902472942,0.43262
YPL167C,REV3,REVersionless,0.00544558132185556,0.2443
YDR069C,DOA4,Degradation Of Alpha,0.00543756836137244,0.1055
YMR092C,AIP1,Actin Interacting Protein,0.00543602929389498,0.2127
YPR075C,OPY2,Overproduction-induced Pheromone-resistant Yeast,0.00543407860727224,0.17331
YPL084W,BRO1,BCK1-like Resistance to Osmotic shock,0.00542898332023012,0.11558
YPL021W,ECM23,ExtraCellular Mutant,0.00542669671179872,0.27229
YGR037C,ACB1,Acyl-CoA-Binding,0.00541552830099598,0.19909
YHR074W,QNS1,glutamine (Q) dependent Nad+ Synthetase,0.00539997506184354,0.17978
YLR124W,NA,NA,0.00539151299392455,0.14159
YPL031C,PHO85,PHOsphate metabolism,0.00537643858610601,0.28728
YIL111W,COX5B,Cytochrome c OXidase,0.00537153753615681,0.25723
YOR190W,SPR1,SPorulation Regulated,0.00536892726484719,0.145
YDR076W,RAD55,RADiation sensitive,0.0053628583830071,0.16512
YDR118W,APC4,Anaphase Promoting Complex,0.00535662103792562,0.14558
YBR217W,ATG12,AuTophaGy related,0.0053538148467498,0.11011
YPL062W,NA,NA,0.00535125088312248,0.23539
YLR097C,HRT3,High level expression Reduces Ty3 transposition,0.00535059175035608,0.10607
YGL084C,GUP1,Glycerol UPtake,0.00534552115609661,0.32237
YDR354W,TRP4,TRyPtophan,0.00533932577330527,0.18418
YPR128C,ANT1,Adenine Nucleotide Transporter,0.00533666142840727,0.22071
YMR027W,NA,NA,0.00533246924463547,0.29922
YLR094C,GIS3,GIg1-2 Suppressor,0.00532471900108069,0.16417
YLR329W,REC102,RECombination,0.00532333362718149,0.15806
YML079W,NA,NA,0.00532303816898246,0.19348
YPL191C,NA,NA,0.00532197696926331,0.12083
YDR334W,SWR1,SWi2/snf2-Related,0.00530803508659619,0.14434
YJL131C,AIM23,Altered Inheritance rate of Mitochondria,0.00530768922076063,0.34826
YPR064W,NA,NA,0.005303935721386,0.24634
YGR133W,PEX4,PEroXin,0.00530365700950213,0.14742
YKL127W,PGM1,PhosphoGlucoMutase,0.00529756017255506,0.3989
YLR039C,RIC1,RIbosome Control,0.00529654461783955,0.15602
YDR401W,NA,NA,0.00529572062481916,0.2465
YOR032C,HMS1,High-copy Mep Suppressor,0.00529154112120788,0.23953
YML085C,TUB1,TUBulin,0.00528936434209017,0.41834
YML100W-A,NA,NA,0.00528753872694526,0.25211
YDR169C,STB3,Sin Three Binding protein,0.00528472972501092,0.16068
YIR003W,AIM21,Altered Inheritance rate of Mitochondria,0.00527876239578693,0.24297
YLR460C,NA,NA,0.00527844923000928,0.15545
YOR070C,GYP1,Gtpase-activating protein for YPt1p,0.00527655886164622,0.11835
YML117W,NAB6,Nucleic Acid Binding protein,0.00526718459743108,0.2751
YJL084C,ALY2,Arrestin-Like Yeast protein,0.00526237675897561,0.26735
YMR201C,RAD14,RADiation sensitive,0.0052522572914052296,0.08819
YMR086C-A,NA,NA,0.00525178989204238,0.09928
YJR012C,NA,NA,0.00524649194250306,0.13214
YOR015W,NA,NA,0.00524540730116959,0.27105
YDR529C,QCR7,ubiQuinol-cytochrome C oxidoReductase,0.00523462939254063,0.41893
YKL043W,PHD1,PseudoHyphal Determinant,0.00523311476579846,0.2787
YNL157W,IGO1,Initiation of G zerO,0.00522770221258552,0.19181
YJL099W,CHS6,CHitin Synthase-related,0.00521225446781913,0.11555
YBL099W,ATP1,ATP synthase,0.00521031339492279,0.36358
YGR242W,NA,NA,0.00520445168413068,0.18958
YBR136W,MEC1,Mitosis Entry Checkpoint,0.00519043939269295,0.14104
YNR032C-A,HUB1,Homologous to UBiquitin,0.00517866334303354,0.2923
YAR023C,NA,NA,0.00517233663733844,0.1727
YHR189W,PTH1,Peptidyl-Trna Hydrolase,0.00514999975190196,0.14948
YKR070W,NA,NA,0.00514830664214407,0.15284
YMR115W,MGR3,Mitochondrial Genome Required,0.00513701643730343,0.26931
YLR265C,NEJ1,Nonhomologous End-Joining defective,0.00513342988174374,0.17591
YDR285W,ZIP1,molecular ZIPper,0.00513302243202842,0.14319
YDL117W,CYK3,CYtoKinesis,0.00511908742701943,0.38513
YEL038W,UTR4,Unidentified TRanscript,0.00510120746007889,0.33104
YEL059C-A,SOM1,SOrting Mitochondrial,0.00509435805928707,0.30304
YNL028W,NA,NA,0.00509118562711506,0.30523
YBL084C,CDC27,Cell Division Cycle,0.00508802787743457,0.3647
YPR007C,REC8,RECombination,0.00508493921661782,0.23693
YER188C-A,NA,NA,0.00508177125286826,0.21223
YIL129C,TAO3,Transcriptional Activator of OCH1,0.00508096725127023,0.30757
YDR166C,SEC5,SECretory,0.00507603198753681,0.27798
YJL160C,PIR5,Protein with Internal Repeats,0.00507258816036107,0.19138
YKL058W,TOA2,NA,0.00506673278529159,0.31432
YGR117C,NA,NA,0.00506380432790188,0.19142
YLR125W,NA,NA,0.00506160998034227,0.10992
YOL049W,GSH2,Glutathione,0.00505765065664276,0.18909
YNL314W,DAL82,Degradation of Allantoin,0.00505224675603125,0.0822
YKL161C,KDX1,Kinase Dead X-talker,0.00505124854949547,0.15705
YER037W,PHM8,PHosphate Metabolism,0.00504142988333236,0.37472
YHL006C,SHU1,Suppressor of HU sensitivity,0.00503194909786862,0.16931
YGR182C,NA,NA,0.00503039176739654,0.38097
YOR118W,RTC5,Restriction of Telomere Capping,0.00502781330462865,0.19917
YKL219W,COS9,COnserved Sequence,0.0050182799054567,0.19203
YMR122W-A,NCW1,Novel Cell Wall protein,0.00500528086962084,0.39165
YNL265C,IST1,Increased Sodium Tolerance,0.00500239805007003,0.2301
YGL251C,HFM1,Helicase Family Member,0.00499925510504401,0.16119
YPL249C,GYP5,Gtpase-activating protein for Ypt Proteins,0.00498741821025225,0.15528
YBL033C,RIB1,RIBoflavin biosynthesis,0.00496968044745584,0.32994
YBL080C,PET112,PETite colonies,0.00496343277125727,0.38204
YMR008C,PLB1,PhosphoLipase B,0.00496136004562511,0.29024
YLL016W,NA,NA,0.00496046936508805,0.10793
YKR052C,MRS4,Mitochondrial RNA Splicing,0.0049584734966949,0.36373
YML012W,ERV25,ER Vesicle,0.0049555919025063,0.2421
YLL049W,LDB18,Low Dye Binding,0.00494916547345659,0.25331
YOR259C,RPT4,"Regulatory Particle Triple-A protein, or Regulatory Particle Triphosphatase",0.00494713324293881,0.26952
YML053C,NA,NA,0.00493529689764565,0.36823
YAL032C,PRP45,Pre-mRNA Processing,0.00492154901266253,0.14068
YLR232W,NA,NA,0.00491914003060157,0.24038
YBR207W,FTH1,FTR1 Homolog,0.00491800412184065,0.24097
YPR134W,MSS18,Mitochondrial Splicing System,0.00491472888448235,0.13547
YCL008C,STP22,STerile Pseudoreversion,0.00490614649146916,0.20826
YJR010C-A,SPC1,Signal Peptidase Complex,0.00489521622203975,0.18569
YKL118W,NA,NA,0.00489297049057883,0.27217
YNL091W,NST1,Negatively affects Salt Tolerance,0.00488934460647132,0.19097
YAL010C,MDM10,Mitochondrial Distribution and Morphology,0.00488463622129129,0.14612
YBR264C,YPT10,Yeast Protein Two,0.00487209077204261,0.09982
YLR025W,SNF7,Sucrose NonFermenting,0.00487108083177543,0.19146
YLR136C,TIS11,similar to the mammalian TPA Induced Sequence gene family,0.00486835968602081,0.33427
YOR053W,NA,NA,0.00486512721347351,0.25402
YNR033W,ABZ1,para-AminoBenZoic acid (PABA) biosynthesis,0.00486224339530461,0.36971
YGL051W,MST27,Multicopy suppressor of Sec Twenty one,0.00484424567918713,0.26259
YOR384W,FRE5,Ferric REductase,0.00483509194122651,0.16781
YNL269W,BSC4,Bypass of Stop Codon,0.00482813896774834,0.26066
YKL136W,NA,NA,0.00481729149504241,0.29589
YDR290W,NA,NA,0.00481727236315941,0.26224
YJL167W,ERG20,ERGosterol biosynthesis,0.00481568171919502,0.31318
YAR070C,NA,NA,0.00481555219838533,0.24437
YMR109W,MYO5,MYOsin,0.00481279938641136,0.16213
YPL059W,GRX5,GlutaRedoXin,0.00479972444107284,0.40739
YAL069W,NA,NA,0.00479360153083943,0.32859
YBR235W,VHC1,Vacuolar protein Homologous to CCC family,0.00479359120478202,0.15272
YDR215C,NA,NA,0.00479270814711706,0.27577
YJR122W,IBA57,Iron-sulfur cluster assembly factor for Biotin synthase and Aconitase-like mitochondrial proteins,0.00479099810067195,0.44596
YDR456W,NHX1,Na+/H+ eXchanger,0.00478994116443184,0.21077
YDL173W,PAR32,Phosphorylated After Rapamycin,0.00478476562890958,0.13137
YFR004W,RPN11,Regulatory Particle Non-ATPase,0.00477712243480918,0.23339
YOL106W,NA,NA,0.00477569551282622,0.19017
YJL152W,NA,NA,0.00476425357047964,0.26512
YBR020W,GAL1,GALactose metabolism,0.00475878781570759,0.14711
YPL190C,NAB3,Nuclear polyAdenylated RNA-Binding,0.00475573894083725,0.34903
YGL179C,TOS3,Target Of Sbf,0.00475391153571927,0.31754
YGL126W,SCS3,Suppressor of Choline Sensitivity,0.0047471848755437,0.20831
YGL045W,RIM8,Regulator of IME2,0.00474127320704608,0.36717
YFL051C,NA,NA,0.00473987626818234,0.33183
YER048W-A,ISD11,"Iron-Sulfur protein biogenesis, Desulfurase-interacting protein",0.00473029187656734,0.40248
YDR499W,LCD1,"Lethal, Checkpoint-defective, DNA damage sensitive",0.0047220526768269,0.13858
YKR065C,PAM17,Presequence translocase-Associated Motor,0.00471424534772172,0.43769
YKR004C,ECM9,ExtraCellular Mutant,0.0047112732283131,0.25518
YMR183C,SSO2,Supressor of Sec One,0.00471041775799116,0.13211
YIL054W,NA,NA,0.00470475860788384,0.29617
YJR086W,STE18,STErile,0.00469934997992832,0.22243
YDR072C,IPT1,InositolPhosphoTransferase,0.00469413177330539,0.4033
YDR162C,NBP2,Nap1 Binding Protein,0.00469379689897336,0.12206
YPL027W,SMA1,Spore Membrane Assembly,0.00468695574233511,0.2038
YIR025W,MND2,Meiotic Nuclear Divisions,0.00468100076972395,0.22232
YDL090C,RAM1,RAS protein and A-factor Maturation,0.00467529862838204,0.24797
YHL028W,WSC4,cell Wall integrity and Stress response Component,0.00467499399364657,0.31548
YJL136W-A,NA,NA,0.00467446153025392,0.28022
YLR156W,NA,NA,0.00467250678036506,0.17204
YLR217W,NA,NA,0.00467201366477765,0.331
YKR005C,NA,NA,0.0046705388522774,0.15461
YIL006W,YIA6,NA,0.00466740698033533,0.30234
YOR114W,DPI34,Delta-Psi dependent mitochondrial Import protein of ~34 kDa,0.00466616792296085,0.29645
YPR039W,NA,NA,0.00466329222599094,0.26682
YJL117W,PHO86,PHOsphate metabolism,0.00465459048940546,0.12997
YJR157W,NA,NA,0.00465436889008751,0.32618
YOR282W,NA,NA,0.00464407826341909,0.32192
YGR224W,AZR1,Acetic Acid and AZoles Resistance,0.00463866645867716,0.20801
YDR305C,HNT2,Histidine triad NucleoTide-binding,0.00463858039751293,0.19258
YKR021W,ALY1,Arrestin-Like Yeast protein,0.004631755630429,0.19614
YJR087W,NA,NA,0.00462943630972538,0.20553
YIL058W,NA,NA,0.00462296954696088,0.22548
YDR199W,NA,NA,0.00461702680904881,0.20929
YNL051W,COG5,Conserved Oligomeric Golgi complex,0.00460484646850809,0.15675
YAR030C,NA,NA,0.00459587539584114,0.26416
YFL021C-A,NA,NA,0.00459477235953305,0.26118
YER021W,RPN3,Regulatory Particle Non-ATPase,0.00458495866542121,0.14115
YHL022C,SPO11,SPOrulation,0.00457517259709768,0.27874
YKL111C,NA,NA,0.00457323757326219,0.30569
YPL270W,MDL2,MultiDrug resistance-Like,0.00457057315449283,0.21018
YGR206W,MVB12,MultiVesicular Body sorting factor of 12 kilodaltons,0.00456558319959041,0.24621
YDR273W,DON1,DONut,0.00455505589262877,0.25426
YLL017W,NA,NA,0.00454968506779562,0.14915
YPR165W,RHO1,Ras HOmolog,0.00454264272434726,0.1901
YOL134C,NA,NA,0.00453313567746227,0.28923
YPR023C,EAF3,Esa1p-Associated Factor,0.00453248688372653,0.28321
YOR382W,FIT2,Facilitator of Iron Transport,0.00453042492070087,0.46282
YLR306W,UBC12,UBiquitin-Conjugating,0.00452659322099625,0.13342
YLR132C,USB1,U Six Biogenesis,0.00452419341959467,0.36621
YGL052W,NA,NA,0.00452173620009369,0.2226
YHL019C,APM2,clathrin Adaptor Protein complex Medium chain,0.00452081715452898,0.17237
YDR007W,TRP1,TRyPtophan,0.00451559479829197,0.37959
YAL031C,GIP4,Glc7 Interacting Protein,0.0045102446551408,0.24586
YGR212W,SLI1,Sphingosine-Like Immunosuppressant resistant gene,0.00450954133858845,0.14857
YLR302C,NA,NA,0.00450542012152791,0.24783
YNR045W,PET494,PETite colonies,0.0044994033715462,0.40581
YEL052W,AFG1,ATPase Family Gene,0.00449029465832651,0.43083
YLR294C,NA,NA,0.00448010828897274,0.35478
YCR038C,BUD5,BUD site selection,0.00447888062381552,0.1261
YDR142C,PEX7,PEroXin,0.00447574315083522,0.36870000000000003
YMR163C,INP2,INheritance of Peroxisomes,0.00447005460420515,0.20352
YKL037W,AIM26,Altered Inheritance rate of Mitochondria,0.00445976776325012,0.33981
YLR307W,CDA1,Chitin DeAcetylase,0.00445830922395834,0.18612
YGL074C,NA,NA,0.00445542378589601,0.19716
YLR250W,SSP120,Saccharomyces Secretory Protein,0.00445474187963825,0.11813
YHR091C,MSR1,Mitochondrial tRNA Synthetase aRginine,0.00445220977420113,0.42829
YKL186C,MTR2,Mrna TRansport,0.00444481159450607,0.38997
YKL052C,ASK1,Associated with Spindles and Kinetochores,0.00444377504187265,0.1532
