Symbol,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL063C-A,5.833011727806569,6.190579501740431,6.266273332815214,6.209089991332067,6.410207127320348,6.016195208660414,6.5766209476421915,6.233629026909418,6.391441433179976,6.184471303297053,5.6645546611266475,6.403676882072011,6.388887155236678,5.726805235711389,6.344513554940402,6.145012400662874
YAL063C,7.079147902157194,7.479032712917348,7.405688109496925,7.451011399336224,7.53180799388966,7.57822495123153,7.533609487690533,7.3880267048489685,7.591575085246073,7.572029552407327,7.4160309693633,8.175804148465762,7.655259911824018,7.759841566415786,7.149759969423853,7.400524981041481
YAL062W,9.996670304171019,9.84257534217367,9.786260744312997,9.703937490802941,9.643836198946294,9.814661209670247,9.81096053217974,9.949471445853534,9.922441851790358,9.958918564803426,9.61103857153285,9.856603073951844,10.049730939821123,9.968344832853889,9.831307988760459,9.880898988011275
YAL061W,10.052832345698082,9.905388016129876,9.793998027587826,9.504601574739045,9.532181571153211,9.864821280704662,9.938360440477046,9.951112011505614,9.93132911273072,9.797094708268236,9.79362970644602,9.77667661439202,9.928933833203438,9.981300078294753,10.122711528760952,10.067905301690455
YAL060W,9.90374593439789,9.799707810755427,10.052897372331913,9.962425805051232,9.984089319805983,9.946284207464387,9.988293257108536,10.100507555862869,10.127108566553016,9.961803944971091,9.64858070688966,9.653031483814047,9.922013236638854,9.837314901331139,10.072733027397016,9.894671386826927
YAL059C-A,9.630798826690818,9.81011278127177,10.177911923632017,10.410565018876309,10.299960798099839,9.496107135479065,9.463307064731122,9.227625403684886,9.33673672572173,9.360902707178335,9.196615894879832,9.524631956836588,9.430926677126552,9.550531313003697,9.549575473483467,9.511122910269965
YAL059W,9.225705114436934,9.522306230220103,9.820756340777383,10.026029690644451,9.901443495623472,8.99054603205165,9.026821466912637,8.911026864188857,8.682110194457687,8.92236138190921,8.832191252464147,9.252400657209721,9.094826312929618,9.299565848296725,9.196473185274172,9.22997860159789
YAL058W,9.644788102310992,9.655213483174936,9.740947632110572,9.901458854263744,9.982572991642577,9.701442485604415,9.687424204248757,9.63731358628447,9.768952312525066,9.886361680993735,9.608799489889448,9.710186664420913,9.615977816947638,9.618446836224734,9.494237733801011,9.573611459166232
YAL056C-A,8.711167466674695,9.202449184895448,9.195314474928066,9.173624812859089,9.100421896480906,9.125598898866148,9.052084452691604,9.103297267260091,8.964899511365985,9.179456940076536,9.135711105613023,9.290378460947071,9.243793022693604,9.164100031775252,8.97804129598239,9.103537090801133
YAL056W,10.080114224824092,9.702523538103641,9.801694036482981,9.285221273605774,9.45555349809977,9.726979463775912,9.721283974653922,9.661564906844374,9.578430549886793,9.61112802472038,9.819032518032035,9.708183923984553,9.979806437274092,9.813969385187923,9.930852596653914,9.84689394812614
YAL055W,9.70611355317554,9.750133696701837,9.494961075775114,9.290326016665109,9.554806417320455,9.819756427174422,9.70743782317464,9.647467890716646,9.767298794837494,9.944404462809473,9.946849689432531,9.97126489668608,9.812141012781343,9.917014768612232,9.870282791946416,9.834698204433659
YAL054C,9.352585753559582,9.21555443714333,9.092403265673154,8.0413198489224,7.9838162161419834,8.271425841184639,8.180399253477903,8.140839213277008,8.293737026220638,8.642044241020619,8.957138342819492,9.193491000878309,9.13128622465587,9.492894338753507,9.180381148969692,9.328940113140169
YAL053W,9.400782347495946,9.31631937040802,9.313072508036322,9.364805812772923,9.266632453096612,9.205629628452053,9.319875342515811,8.97693152512198,9.059811045463276,9.126438907534792,9.234868381513486,9.179103082868874,9.140259028499786,9.161256639442103,9.259104298113222,9.418826277873334
YAL051W,9.94531530332569,9.817007970500395,9.872828573546835,9.836638719054545,9.796618058130221,9.764456877385237,9.87075165600452,9.657551224047397,9.718503325988207,9.824300964472696,9.8515906707552,9.852982124879514,9.693206261026152,9.76798378461543,9.726231085106514,9.99488910951576
YAL049C,8.481018177270757,8.924556953123092,8.915733813420808,9.105752390418859,8.830627095622951,9.097904059518035,8.98480153650602,8.841966854526188,9.078599876114625,9.097869949203709,8.892339730689596,9.316906136025269,8.736958621343204,8.837110587694584,8.749908116682652,8.27512446691865
YAL048C,9.756910097037684,9.69505741234815,9.782376485968985,9.7893468264779,9.775757943660315,9.816361615729031,9.76012753160302,9.883989139857103,9.871019637170543,9.932687123109,9.66591515142009,9.836574439729866,9.863615002920861,9.663350659535197,9.582603664836837,9.48274655619858
YAL047W-A,9.542021425467464,9.590289814038908,9.816963976274824,9.750364434162233,9.78796296912978,9.88116109854656,9.767772301304367,9.85799046099356,9.887857637427661,9.772655576717545,9.563272231426348,9.823682633991753,9.662393962826071,9.58063849108757,9.536992323936325,9.331835499057995
YAL047C,9.625517677437696,9.501056307662923,9.511480419892193,9.571825143286567,9.647668366205457,9.602424842733349,9.652750613190628,9.731964838705805,9.62482341868643,9.647423981836122,9.452763407450155,9.865615884925973,9.701312933342678,9.616372165875353,9.677380217384158,9.374583119599654
