Symbol,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16
YAL016C-B,5.0775221383756834,5.410302693780896,4.349034501535108,5.419179345048261,5.435035750937297,5.278546129802616,5.24492125172022,5.9918975493589555,5.819532990880433,6.059521929133534,5.219290660893767,5.118808056680575,5.857980995127572,5.665807532725383,5.541692302768374
YAL016C-A,7.434830829081308,7.694158013762653,7.798640619090429,7.308463237184584,7.6977688960772745,7.832197638702394,7.977635466165836,7.82811500134747,7.993036189425129,7.85134280284227,7.710500881636363,7.303743903914192,7.918863237274595,7.427916863066069,7.3337988985951155
YAL016W,9.559626125709988,9.790134201971364,10.07220315778191,9.938759326450166,10.161397011970346,10.259989497068435,10.401204746171556,10.269048946631269,10.302358490118666,10.068818347088937,10.04558645040511,9.828499879500537,9.906890595608518,9.802221242585325,9.882750433244652
YAL015C,9.978096761102815,9.910298070964549,9.959135062189729,9.94817916295586,9.785036394539897,9.74719064822741,9.667572442589583,9.82451874537619,9.914856976044538,9.644393007077827,9.86106684040866,10.00160790912977,9.961449694398196,9.840314217191699,9.911289621112699
YAL014C,9.777263123125586,9.617277157567996,9.648932124258268,9.680735532405015,9.65662630845267,9.571910983393648,9.654413328665857,9.524513785892882,9.72066055355767,9.70242480075862,9.641273949912513,9.58841492249009,9.696967526234287,9.538223015154966,9.499886812404924
YAL013W,10.51087363068297,10.995744999850666,10.967165371065795,10.982252713227867,10.716045310986438,10.599372784294143,10.69266454662487,10.46981825595457,10.740854580825161,10.748224373751944,10.615582650147385,10.62549257028704,10.650154213675094,10.263550329679624,10.269201938611117
YAL012W,10.49458305410037,10.567480504874428,10.583448798821603,10.315112677308989,10.44834191906518,10.36300184645411,10.393305409841027,10.312336688044436,10.600945691002599,10.311881047051772,10.351064595124516,10.327379182329299,10.52061868055628,10.223275594015467,10.197630260626708
YAL011W,10.401540313338327,10.503193979876775,10.45613876170776,10.543571081388757,10.453182430237861,10.455265812447996,10.585816394182793,10.419469463834707,10.516279194851368,10.442486429806225,10.395425242248352,10.541349102834038,10.453270634010623,10.218462614079936,10.353945275042935
YAL010C,9.620947010232163,9.951218648121284,9.735520786975009,9.924513235648842,9.743490136370268,9.85126253388853,9.76873550454409,9.883114242782128,9.84251243283373,9.624518486893761,9.681638311431923,9.684154460204324,9.776433032444732,9.746474114028166,9.89113284087983
YAL009W,9.206520126331164,9.30986111439008,9.358131369957489,9.544537350142521,9.349062726876525,9.040645627970404,9.515766442994577,9.479052656608292,9.331522829625197,9.210090093566544,9.24849765823973,9.231475782406118,9.445014845868423,9.083374359265825,9.274953292212889
